HID,M1,M2,HHID,PID,N1,HPID,PIDWON,CH1,CH2_Y,CH2_M,CH2_1,CH3_Y,CH3_M,CH3_1,CH4_Y,CH4_M,CH4_1,CH5_Y,CH5_M,CH6_Y,CH6_M
215215.0,1.0,1.0,215215011.0,1.0,1.0,21521501101.0,21521501.0,0.0,,,,,,,,,,,,,
215215.0,1.0,1.0,215215011.0,2.0,1.0,21521501102.0,21521502.0,0.0,,,,,,,,,,,,,
215216.0,1.0,1.0,215216011.0,1.0,1.0,21521601101.0,21521601.0,0.0,,,,,,,,,,,,,
215216.0,1.0,1.0,215216011.0,2.0,1.0,21521601102.0,21521602.0,0.0,,,,,,,,,,,,,
215217.0,1.0,1.0,215217011.0,1.0,1.0,21521701101.0,21521701.0,0.0,,,,,,,,,,,,,
215217.0,1.0,1.0,215217011.0,2.0,1.0,21521701102.0,21521702.0,0.0,,,,,,,,,,,,,
215217.0,2.0,1.0,215217021.0,4.0,1.0,21521702104.0,21521704.0,0.0,,,,,,,,,,,,,
215217.0,2.0,1.0,215217021.0,5.0,3.0,21521702105.0,21521705.0,11.0,2020.0,1.0,2.0,,,,,,,,,,
215219.0,1.0,1.0,215219011.0,1.0,1.0,21521901101.0,21521901.0,0.0,,,,,,,,,,,,,
215219.0,1.0,1.0,215219011.0,2.0,1.0,21521901102.0,21521902.0,0.0,,,,,,,,,,,,,
215220.0,1.0,1.0,215220011.0,1.0,1.0,21522001101.0,21522001.0,0.0,,,,,,,,,,,,,
215220.0,1.0,1.0,215220011.0,2.0,1.0,21522001102.0,21522002.0,0.0,,,,,,,,,,,,,
215227.0,1.0,1.0,215227011.0,1.0,1.0,21522701101.0,21522701.0,0.0,,,,,,,,,,,,,
215229.0,1.0,1.0,215229011.0,1.0,1.0,21522901101.0,21522901.0,0.0,,,,,,,,,,,,,
215230.0,1.0,1.0,215230011.0,1.0,1.0,21523001101.0,21523001.0,0.0,,,,,,,,,,,,,
215230.0,1.0,1.0,215230011.0,2.0,1.0,21523001102.0,21523002.0,0.0,,,,,,,,,,,,,
215233.0,1.0,1.0,215233011.0,1.0,1.0,21523301101.0,21523301.0,0.0,,,,,,,,,,,,,
215233.0,1.0,1.0,215233011.0,2.0,1.0,21523301102.0,21523302.0,0.0,,,,,,,,,,,,,
215234.0,1.0,1.0,215234011.0,1.0,1.0,21523401101.0,21523401.0,0.0,,,,,,,,,,,,,
215234.0,1.0,1.0,215234011.0,2.0,1.0,21523401102.0,21523402.0,0.0,,,,,,,,,,,,,
215235.0,1.0,1.0,215235011.0,1.0,1.0,21523501101.0,21523501.0,0.0,,,,,,,,,,,,,
215259.0,1.0,1.0,215259011.0,1.0,1.0,21525901101.0,21525901.0,0.0,,,,,,,,,,,,,
215259.0,1.0,1.0,215259011.0,2.0,1.0,21525901102.0,21525902.0,0.0,,,,,,,,,,,,,
215260.0,1.0,1.0,215260011.0,1.0,1.0,21526001101.0,21526001.0,0.0,,,,,,,,,,,,,
215260.0,1.0,1.0,215260011.0,2.0,1.0,21526001102.0,21526002.0,0.0,,,,,,,,,,,,,
215260.0,1.0,1.0,215260011.0,3.0,1.0,21526001103.0,21526003.0,0.0,,,,,,,,,,,,,
215261.0,1.0,1.0,215261011.0,1.0,1.0,21526101101.0,21526101.0,0.0,,,,,,,,,,,,,
215261.0,1.0,1.0,215261011.0,2.0,1.0,21526101102.0,21526102.0,0.0,,,,,,,,,,,,,
215261.0,1.0,1.0,215261011.0,3.0,1.0,21526101103.0,21526103.0,0.0,,,,,,,,,,,,,
215261.0,1.0,1.0,215261011.0,4.0,1.0,21526101104.0,21526104.0,0.0,,,,,,,,,,,,,
215268.0,1.0,1.0,215268011.0,1.0,1.0,21526801101.0,21526801.0,0.0,,,,,,,,,,,,,
215268.0,1.0,1.0,215268011.0,2.0,1.0,21526801102.0,21526802.0,0.0,,,,,,,,,,,,,
215269.0,1.0,1.0,215269011.0,1.0,1.0,21526901101.0,21526901.0,0.0,,,,,,,,,,,,,
215269.0,1.0,1.0,215269011.0,2.0,1.0,21526901102.0,21526902.0,0.0,,,,,,,,,,,,,
215283.0,1.0,1.0,215283011.0,1.0,1.0,21528301101.0,21528301.0,0.0,,,,,,,,,,,,,
215285.0,1.0,1.0,215285011.0,2.0,1.0,21528501102.0,21528502.0,0.0,,,,,,,,,,,,,
215298.0,1.0,1.0,215298011.0,1.0,1.0,21529801101.0,21529801.0,0.0,,,,,,,,,,,,,
215298.0,1.0,1.0,215298011.0,2.0,1.0,21529801102.0,21529802.0,0.0,,,,,,,,,,,,,
215298.0,1.0,1.0,215298011.0,3.0,2.0,21529801103.0,21529803.0,0.0,,,,,,,,,,,,,
215299.0,1.0,1.0,215299011.0,1.0,1.0,21529901101.0,21529901.0,0.0,,,,,,,,,,,,,
215299.0,1.0,1.0,215299011.0,2.0,1.0,21529901102.0,21529902.0,0.0,,,,,,,,,,,,,
215299.0,1.0,1.0,215299011.0,3.0,1.0,21529901103.0,21529903.0,0.0,,,,,,,,,,,,,
215299.0,1.0,1.0,215299011.0,4.0,2.0,21529901104.0,21529904.0,0.0,,,,,,,,,,,,,
215300.0,1.0,1.0,215300011.0,1.0,1.0,21530001101.0,21530001.0,0.0,,,,,,,,,,,,,
215300.0,1.0,1.0,215300011.0,2.0,3.0,21530001102.0,21530002.0,11.0,2021.0,5.0,3.0,,,,,,,,,,
215302.0,1.0,1.0,215302011.0,1.0,1.0,21530201101.0,21530201.0,0.0,,,,,,,,,,,,,
215302.0,1.0,1.0,215302011.0,2.0,1.0,21530201102.0,21530202.0,0.0,,,,,,,,,,,,,
215309.0,1.0,1.0,215309011.0,2.0,1.0,21530901102.0,21530902.0,0.0,,,,,,,,,,,,,
215310.0,1.0,1.0,215310011.0,1.0,1.0,21531001101.0,21531001.0,0.0,,,,,,,,,,,,,
215324.0,1.0,1.0,215324011.0,1.0,1.0,21532401101.0,21532401.0,0.0,,,,,,,,,,,,,
215324.0,1.0,1.0,215324011.0,2.0,1.0,21532401102.0,21532402.0,0.0,,,,,,,,,,,,,
215325.0,1.0,1.0,215325011.0,1.0,1.0,21532501101.0,21532501.0,0.0,,,,,,,,,,,,,
215326.0,1.0,1.0,215326011.0,1.0,1.0,21532601101.0,21532601.0,0.0,,,,,,,,,,,,,
215347.0,1.0,1.0,215347011.0,1.0,1.0,21534701101.0,21534701.0,0.0,,,,,,,,,,,,,
215347.0,2.0,1.0,215347021.0,2.0,1.0,21534702102.0,21534702.0,0.0,,,,,,,,,,,,,
215348.0,1.0,1.0,215348011.0,1.0,1.0,21534801101.0,21534801.0,0.0,,,,,,,,,,,,,
215348.0,1.0,1.0,215348011.0,2.0,1.0,21534801102.0,21534802.0,0.0,,,,,,,,,,,,,
215348.0,1.0,1.0,215348011.0,3.0,1.0,21534801103.0,21534803.0,0.0,,,,,,,,,,,,,
215350.0,1.0,1.0,215350011.0,2.0,1.0,21535001102.0,21535002.0,0.0,,,,,,,,,,,,,
215350.0,1.0,1.0,215350011.0,3.0,1.0,21535001103.0,21535003.0,0.0,,,,,,,,,,,,,
215351.0,1.0,1.0,215351011.0,1.0,1.0,21535101101.0,21535101.0,0.0,,,,,,,,,,,,,
215351.0,1.0,1.0,215351011.0,2.0,1.0,21535101102.0,21535102.0,0.0,,,,,,,,,,,,,
215352.0,1.0,1.0,215352011.0,1.0,1.0,21535201101.0,21535201.0,0.0,,,,,,,,,,,,,
215352.0,1.0,1.0,215352011.0,2.0,1.0,21535201102.0,21535202.0,0.0,,,,,,,,,,,,,
215352.0,1.0,1.0,215352011.0,3.0,1.0,21535201103.0,21535203.0,0.0,,,,,,,,,,,,,
215352.0,1.0,1.0,215352011.0,4.0,2.0,21535201104.0,21535204.0,0.0,,,,,,,,,,,,,
215353.0,1.0,1.0,215353011.0,1.0,1.0,21535301101.0,21535301.0,0.0,,,,,,,,,,,,,
215353.0,1.0,1.0,215353011.0,2.0,1.0,21535301102.0,21535302.0,0.0,,,,,,,,,,,,,
215353.0,1.0,1.0,215353011.0,3.0,1.0,21535301103.0,21535303.0,0.0,,,,,,,,,,,,,
215355.0,1.0,1.0,215355011.0,1.0,1.0,21535501101.0,21535501.0,0.0,,,,,,,,,,,,,
215355.0,1.0,1.0,215355011.0,2.0,1.0,21535501102.0,21535502.0,0.0,,,,,,,,,,,,,
215355.0,1.0,1.0,215355011.0,3.0,1.0,21535501103.0,21535503.0,0.0,,,,,,,,,,,,,
215355.0,1.0,1.0,215355011.0,4.0,1.0,21535501104.0,21535504.0,0.0,,,,,,,,,,,,,
215373.0,1.0,1.0,215373011.0,1.0,1.0,21537301101.0,21537301.0,0.0,,,,,,,,,,,,,
215373.0,1.0,1.0,215373011.0,2.0,1.0,21537301102.0,21537302.0,21.0,,,,2022.0,5.0,1.0,,,,,,,
215376.0,1.0,1.0,215376011.0,1.0,1.0,21537601101.0,21537601.0,0.0,,,,,,,,,,,,,
215377.0,1.0,1.0,215377011.0,1.0,1.0,21537701101.0,21537701.0,0.0,,,,,,,,,,,,,
215378.0,1.0,1.0,215378011.0,1.0,1.0,21537801101.0,21537801.0,0.0,,,,,,,,,,,,,
221002.0,1.0,1.0,221002011.0,1.0,1.0,22100201101.0,22100201.0,0.0,,,,,,,,,,,,,
221003.0,1.0,1.0,221003011.0,2.0,1.0,22100301102.0,22100302.0,0.0,,,,,,,,,,,,,
221007.0,1.0,1.0,221007011.0,1.0,1.0,22100701101.0,22100701.0,0.0,,,,,,,,,,,,,
221007.0,1.0,1.0,221007011.0,2.0,1.0,22100701102.0,22100702.0,0.0,,,,,,,,,,,,,
221024.0,1.0,1.0,221024011.0,1.0,1.0,22102401101.0,22102401.0,0.0,,,,,,,,,,,,,
221024.0,1.0,1.0,221024011.0,2.0,2.0,22102401102.0,22102402.0,0.0,,,,,,,,,,,,,
221024.0,1.0,1.0,221024011.0,3.0,2.0,22102401103.0,22102403.0,0.0,,,,,,,,,,,,,
221027.0,1.0,1.0,221027011.0,1.0,1.0,22102701101.0,22102701.0,0.0,,,,,,,,,,,,,
221027.0,1.0,1.0,221027011.0,2.0,1.0,22102701102.0,22102702.0,0.0,,,,,,,,,,,,,
221027.0,1.0,1.0,221027011.0,3.0,1.0,22102701103.0,22102703.0,0.0,,,,,,,,,,,,,
221027.0,1.0,1.0,221027011.0,4.0,1.0,22102701104.0,22102704.0,0.0,,,,,,,,,,,,,
221033.0,1.0,1.0,221033011.0,1.0,1.0,22103301101.0,22103301.0,0.0,,,,,,,,,,,,,
221033.0,1.0,1.0,221033011.0,2.0,1.0,22103301102.0,22103302.0,0.0,,,,,,,,,,,,,
221053.0,1.0,1.0,221053011.0,1.0,1.0,22105301101.0,22105301.0,0.0,,,,,,,,,,,,,
221054.0,1.0,1.0,221054011.0,1.0,1.0,22105401101.0,22105401.0,0.0,,,,,,,,,,,,,
222004.0,1.0,1.0,222004011.0,1.0,1.0,22200401101.0,22200401.0,0.0,,,,,,,,,,,,,
222005.0,1.0,1.0,222005011.0,1.0,1.0,22200501101.0,22200501.0,0.0,,,,,,,,,,,,,
222011.0,1.0,1.0,222011011.0,1.0,1.0,22201101101.0,22201101.0,0.0,,,,,,,,,,,,,
222012.0,1.0,1.0,222012011.0,1.0,1.0,22201201101.0,22201201.0,0.0,,,,,,,,,,,,,
222017.0,1.0,1.0,222017011.0,1.0,1.0,22201701101.0,22201701.0,0.0,,,,,,,,,,,,,
222017.0,1.0,1.0,222017011.0,2.0,1.0,22201701102.0,22201702.0,0.0,,,,,,,,,,,,,
222020.0,1.0,1.0,222020011.0,1.0,1.0,22202001101.0,22202001.0,0.0,,,,,,,,,,,,,
222020.0,1.0,1.0,222020011.0,2.0,1.0,22202001102.0,22202002.0,0.0,,,,,,,,,,,,,
222022.0,1.0,1.0,222022011.0,1.0,1.0,22202201101.0,22202201.0,0.0,,,,,,,,,,,,,
222022.0,1.0,1.0,222022011.0,2.0,1.0,22202201102.0,22202202.0,0.0,,,,,,,,,,,,,
222022.0,1.0,1.0,222022011.0,3.0,1.0,22202201103.0,22202203.0,0.0,,,,,,,,,,,,,
222033.0,1.0,1.0,222033011.0,1.0,1.0,22203301101.0,22203301.0,0.0,,,,,,,,,,,,,
222033.0,1.0,1.0,222033011.0,2.0,1.0,22203301102.0,22203302.0,0.0,,,,,,,,,,,,,
222037.0,1.0,1.0,222037011.0,1.0,1.0,22203701101.0,22203701.0,0.0,,,,,,,,,,,,,
222037.0,1.0,1.0,222037011.0,2.0,1.0,22203701102.0,22203702.0,0.0,,,,,,,,,,,,,
222043.0,1.0,1.0,222043011.0,1.0,1.0,22204301101.0,22204301.0,0.0,,,,,,,,,,,,,
222043.0,1.0,1.0,222043011.0,2.0,1.0,22204301102.0,22204302.0,0.0,,,,,,,,,,,,,
222047.0,1.0,1.0,222047011.0,1.0,1.0,22204701101.0,22204701.0,0.0,,,,,,,,,,,,,
222047.0,1.0,1.0,222047011.0,2.0,1.0,22204701102.0,22204702.0,0.0,,,,,,,,,,,,,
222047.0,1.0,1.0,222047011.0,3.0,1.0,22204701103.0,22204703.0,0.0,,,,,,,,,,,,,
222047.0,1.0,1.0,222047011.0,4.0,1.0,22204701104.0,22204704.0,0.0,,,,,,,,,,,,,
222052.0,1.0,1.0,222052011.0,1.0,1.0,22205201101.0,22205201.0,0.0,,,,,,,,,,,,,
222054.0,1.0,1.0,222054011.0,1.0,1.0,22205401101.0,22205401.0,0.0,,,,,,,,,,,,,
222054.0,1.0,1.0,222054011.0,3.0,1.0,22205401103.0,22205403.0,0.0,,,,,,,,,,,,,
222058.0,1.0,1.0,222058011.0,1.0,1.0,22205801101.0,22205801.0,0.0,,,,,,,,,,,,,
222104.0,1.0,1.0,222104011.0,1.0,1.0,22210401101.0,22210401.0,0.0,,,,,,,,,,,,,
222104.0,1.0,1.0,222104011.0,2.0,1.0,22210401102.0,22210402.0,0.0,,,,,,,,,,,,,
222104.0,1.0,1.0,222104011.0,3.0,1.0,22210401103.0,22210403.0,0.0,,,,,,,,,,,,,
222109.0,1.0,1.0,222109011.0,1.0,1.0,22210901101.0,22210901.0,0.0,,,,,,,,,,,,,
222109.0,1.0,1.0,222109011.0,2.0,1.0,22210901102.0,22210902.0,0.0,,,,,,,,,,,,,
222109.0,1.0,1.0,222109011.0,3.0,1.0,22210901103.0,22210903.0,0.0,,,,,,,,,,,,,
222109.0,1.0,1.0,222109011.0,4.0,1.0,22210901104.0,22210904.0,0.0,,,,,,,,,,,,,
222122.0,1.0,1.0,222122011.0,1.0,1.0,22212201101.0,22212201.0,0.0,,,,,,,,,,,,,
222122.0,1.0,1.0,222122011.0,2.0,1.0,22212201102.0,22212202.0,0.0,,,,,,,,,,,,,
222122.0,1.0,1.0,222122011.0,4.0,1.0,22212201104.0,22212204.0,0.0,,,,,,,,,,,,,
222125.0,1.0,1.0,222125011.0,1.0,1.0,22212501101.0,22212501.0,0.0,,,,,,,,,,,,,
222125.0,1.0,1.0,222125011.0,2.0,1.0,22212501102.0,22212502.0,0.0,,,,,,,,,,,,,
222125.0,1.0,1.0,222125011.0,3.0,1.0,22212501103.0,22212503.0,0.0,,,,,,,,,,,,,
222125.0,1.0,1.0,222125011.0,4.0,1.0,22212501104.0,22212504.0,0.0,,,,,,,,,,,,,
222134.0,1.0,1.0,222134011.0,1.0,1.0,22213401101.0,22213401.0,0.0,,,,,,,,,,,,,
222134.0,1.0,1.0,222134011.0,2.0,1.0,22213401102.0,22213402.0,0.0,,,,,,,,,,,,,
222134.0,1.0,1.0,222134011.0,3.0,1.0,22213401103.0,22213403.0,0.0,,,,,,,,,,,,,
222153.0,1.0,1.0,222153011.0,2.0,1.0,22215301102.0,22215302.0,0.0,,,,,,,,,,,,,
222157.0,1.0,1.0,222157011.0,2.0,1.0,22215701102.0,22215702.0,0.0,,,,,,,,,,,,,
222162.0,1.0,1.0,222162011.0,1.0,1.0,22216201101.0,22216201.0,0.0,,,,,,,,,,,,,
222162.0,1.0,1.0,222162011.0,2.0,1.0,22216201102.0,22216202.0,0.0,,,,,,,,,,,,,
222162.0,1.0,1.0,222162011.0,3.0,1.0,22216201103.0,22216203.0,0.0,,,,,,,,,,,,,
222162.0,1.0,1.0,222162011.0,4.0,3.0,22216201104.0,22216204.0,11.0,2021.0,10.0,1.0,,,,,,,,,,
222162.0,1.0,1.0,222162011.0,5.0,3.0,22216201105.0,22216205.0,11.0,2021.0,10.0,1.0,,,,,,,,,,
222163.0,1.0,1.0,222163011.0,1.0,1.0,22216301101.0,22216301.0,0.0,,,,,,,,,,,,,
222163.0,1.0,1.0,222163011.0,2.0,1.0,22216301102.0,22216302.0,0.0,,,,,,,,,,,,,
222163.0,1.0,1.0,222163011.0,3.0,1.0,22216301103.0,22216303.0,0.0,,,,,,,,,,,,,
222167.0,1.0,1.0,222167011.0,1.0,1.0,22216701101.0,22216701.0,0.0,,,,,,,,,,,,,
222168.0,1.0,1.0,222168011.0,1.0,1.0,22216801101.0,22216801.0,0.0,,,,,,,,,,,,,
222175.0,1.0,1.0,222175011.0,1.0,1.0,22217501101.0,22217501.0,0.0,,,,,,,,,,,,,
222181.0,1.0,1.0,222181011.0,1.0,1.0,22218101101.0,22218101.0,0.0,,,,,,,,,,,,,
222196.0,1.0,1.0,222196011.0,1.0,1.0,22219601101.0,22219601.0,0.0,,,,,,,,,,,,,
222196.0,1.0,1.0,222196011.0,2.0,1.0,22219601102.0,22219602.0,0.0,,,,,,,,,,,,,
222196.0,1.0,1.0,222196011.0,3.0,1.0,22219601103.0,22219603.0,0.0,,,,,,,,,,,,,
222196.0,1.0,1.0,222196011.0,4.0,1.0,22219601104.0,22219604.0,0.0,,,,,,,,,,,,,
222203.0,1.0,1.0,222203011.0,1.0,1.0,22220301101.0,22220301.0,0.0,,,,,,,,,,,,,
222209.0,1.0,1.0,222209011.0,1.0,1.0,22220901101.0,22220901.0,0.0,,,,,,,,,,,,,
222209.0,1.0,1.0,222209011.0,2.0,1.0,22220901102.0,22220902.0,0.0,,,,,,,,,,,,,
222210.0,1.0,1.0,222210011.0,2.0,1.0,22221001102.0,22221002.0,0.0,,,,,,,,,,,,,
222210.0,1.0,1.0,222210011.0,3.0,1.0,22221001103.0,22221003.0,0.0,,,,,,,,,,,,,
222210.0,1.0,1.0,222210011.0,4.0,1.0,22221001104.0,22221004.0,0.0,,,,,,,,,,,,,
222212.0,1.0,1.0,222212011.0,1.0,1.0,22221201101.0,22221201.0,0.0,,,,,,,,,,,,,
222213.0,1.0,1.0,222213011.0,1.0,1.0,22221301101.0,22221301.0,0.0,,,,,,,,,,,,,
222213.0,1.0,1.0,222213011.0,2.0,1.0,22221301102.0,22221302.0,0.0,,,,,,,,,,,,,
222214.0,1.0,1.0,222214011.0,1.0,1.0,22221401101.0,22221401.0,0.0,,,,,,,,,,,,,
222214.0,1.0,1.0,222214011.0,2.0,1.0,22221401102.0,22221402.0,0.0,,,,,,,,,,,,,
222214.0,1.0,1.0,222214011.0,3.0,1.0,22221401103.0,22221403.0,0.0,,,,,,,,,,,,,
222214.0,1.0,1.0,222214011.0,4.0,1.0,22221401104.0,22221404.0,0.0,,,,,,,,,,,,,
222215.0,1.0,1.0,222215011.0,1.0,1.0,22221501101.0,22221501.0,0.0,,,,,,,,,,,,,
222215.0,1.0,1.0,222215011.0,2.0,1.0,22221501102.0,22221502.0,0.0,,,,,,,,,,,,,
222215.0,1.0,1.0,222215011.0,3.0,1.0,22221501103.0,22221503.0,0.0,,,,,,,,,,,,,
222215.0,1.0,1.0,222215011.0,4.0,1.0,22221501104.0,22221504.0,0.0,,,,,,,,,,,,,
222243.0,1.0,1.0,222243011.0,1.0,1.0,22224301101.0,22224301.0,0.0,,,,,,,,,,,,,
222243.0,1.0,1.0,222243011.0,2.0,1.0,22224301102.0,22224302.0,0.0,,,,,,,,,,,,,
222243.0,1.0,1.0,222243011.0,3.0,1.0,22224301103.0,22224303.0,0.0,,,,,,,,,,,,,
222243.0,1.0,1.0,222243011.0,4.0,1.0,22224301104.0,22224304.0,0.0,,,,,,,,,,,,,
222249.0,1.0,1.0,222249011.0,1.0,1.0,22224901101.0,22224901.0,0.0,,,,,,,,,,,,,
222249.0,1.0,1.0,222249011.0,2.0,1.0,22224901102.0,22224902.0,0.0,,,,,,,,,,,,,
222249.0,1.0,1.0,222249011.0,3.0,1.0,22224901103.0,22224903.0,0.0,,,,,,,,,,,,,
222263.0,1.0,1.0,222263011.0,1.0,1.0,22226301101.0,22226301.0,0.0,,,,,,,,,,,,,
222263.0,1.0,1.0,222263011.0,2.0,1.0,22226301102.0,22226302.0,0.0,,,,,,,,,,,,,
222265.0,1.0,1.0,222265011.0,1.0,1.0,22226501101.0,22226501.0,0.0,,,,,,,,,,,,,
222266.0,1.0,1.0,222266011.0,1.0,1.0,22226601101.0,22226601.0,0.0,,,,,,,,,,,,,
222266.0,1.0,1.0,222266011.0,2.0,1.0,22226601102.0,22226602.0,0.0,,,,,,,,,,,,,
222266.0,1.0,1.0,222266011.0,3.0,1.0,22226601103.0,22226603.0,0.0,,,,,,,,,,,,,
222266.0,1.0,1.0,222266011.0,4.0,1.0,22226601104.0,22226604.0,0.0,,,,,,,,,,,,,
222270.0,1.0,1.0,222270011.0,1.0,1.0,22227001101.0,22227001.0,0.0,,,,,,,,,,,,,
222270.0,1.0,1.0,222270011.0,2.0,1.0,22227001102.0,22227002.0,0.0,,,,,,,,,,,,,
222272.0,1.0,1.0,222272011.0,1.0,1.0,22227201101.0,22227201.0,0.0,,,,,,,,,,,,,
222272.0,1.0,1.0,222272011.0,2.0,1.0,22227201102.0,22227202.0,0.0,,,,,,,,,,,,,
222272.0,1.0,1.0,222272011.0,3.0,1.0,22227201103.0,22227203.0,0.0,,,,,,,,,,,,,
222272.0,1.0,1.0,222272011.0,4.0,1.0,22227201104.0,22227204.0,0.0,,,,,,,,,,,,,
222284.0,1.0,1.0,222284011.0,2.0,1.0,22228401102.0,22228402.0,0.0,,,,,,,,,,,,,
222288.0,1.0,1.0,222288011.0,1.0,1.0,22228801101.0,22228801.0,0.0,,,,,,,,,,,,,
222288.0,1.0,1.0,222288011.0,2.0,1.0,22228801102.0,22228802.0,0.0,,,,,,,,,,,,,
222288.0,1.0,1.0,222288011.0,3.0,1.0,22228801103.0,22228803.0,0.0,,,,,,,,,,,,,
222288.0,2.0,1.0,222288021.0,4.0,1.0,22228802104.0,22228804.0,0.0,,,,,,,,,,,,,
222288.0,1.0,1.0,222288011.0,5.0,1.0,22228801105.0,22228805.0,0.0,,,,,,,,,,,,,
222289.0,1.0,1.0,222289011.0,1.0,1.0,22228901101.0,22228901.0,0.0,,,,,,,,,,,,,
222289.0,1.0,1.0,222289011.0,2.0,1.0,22228901102.0,22228902.0,0.0,,,,,,,,,,,,,
222289.0,1.0,1.0,222289011.0,3.0,1.0,22228901103.0,22228903.0,0.0,,,,,,,,,,,,,
222289.0,1.0,1.0,222289011.0,4.0,2.0,22228901104.0,22228904.0,0.0,,,,,,,,,,,,,
222293.0,1.0,1.0,222293011.0,1.0,1.0,22229301101.0,22229301.0,0.0,,,,,,,,,,,,,
222293.0,1.0,1.0,222293011.0,2.0,1.0,22229301102.0,22229302.0,0.0,,,,,,,,,,,,,
222293.0,1.0,1.0,222293011.0,3.0,1.0,22229301103.0,22229303.0,0.0,,,,,,,,,,,,,
222293.0,1.0,1.0,222293011.0,4.0,1.0,22229301104.0,22229304.0,0.0,,,,,,,,,,,,,
222307.0,1.0,1.0,222307011.0,1.0,1.0,22230701101.0,22230701.0,0.0,,,,,,,,,,,,,
222309.0,1.0,1.0,222309011.0,1.0,1.0,22230901101.0,22230901.0,0.0,,,,,,,,,,,,,
222309.0,1.0,1.0,222309011.0,2.0,1.0,22230901102.0,22230902.0,0.0,,,,,,,,,,,,,
222312.0,1.0,1.0,222312011.0,1.0,1.0,22231201101.0,22231201.0,0.0,,,,,,,,,,,,,
222314.0,1.0,1.0,222314011.0,1.0,1.0,22231401101.0,22231401.0,0.0,,,,,,,,,,,,,
222314.0,1.0,1.0,222314011.0,2.0,1.0,22231401102.0,22231402.0,0.0,,,,,,,,,,,,,
222340.0,1.0,1.0,222340011.0,1.0,1.0,22234001101.0,22234001.0,0.0,,,,,,,,,,,,,
222362.0,1.0,1.0,222362011.0,1.0,1.0,22236201101.0,22236201.0,0.0,,,,,,,,,,,,,
222367.0,1.0,1.0,222367011.0,1.0,1.0,22236701101.0,22236701.0,0.0,,,,,,,,,,,,,
222367.0,1.0,1.0,222367011.0,2.0,1.0,22236701102.0,22236702.0,0.0,,,,,,,,,,,,,
222402.0,1.0,1.0,222402011.0,1.0,1.0,22240201101.0,22240201.0,0.0,,,,,,,,,,,,,
222402.0,1.0,1.0,222402011.0,2.0,1.0,22240201102.0,22240202.0,0.0,,,,,,,,,,,,,
222411.0,1.0,1.0,222411011.0,1.0,1.0,22241101101.0,22241101.0,0.0,,,,,,,,,,,,,
222417.0,1.0,1.0,222417011.0,1.0,1.0,22241701101.0,22241701.0,0.0,,,,,,,,,,,,,
222420.0,1.0,1.0,222420011.0,1.0,1.0,22242001101.0,22242001.0,0.0,,,,,,,,,,,,,
222420.0,1.0,1.0,222420011.0,2.0,1.0,22242001102.0,22242002.0,0.0,,,,,,,,,,,,,
222426.0,1.0,1.0,222426011.0,1.0,1.0,22242601101.0,22242601.0,0.0,,,,,,,,,,,,,
222426.0,1.0,1.0,222426011.0,2.0,1.0,22242601102.0,22242602.0,0.0,,,,,,,,,,,,,
222427.0,1.0,1.0,222427011.0,2.0,1.0,22242701102.0,22242702.0,0.0,,,,,,,,,,,,,
222429.0,1.0,1.0,222429011.0,1.0,1.0,22242901101.0,22242901.0,0.0,,,,,,,,,,,,,
222429.0,1.0,1.0,222429011.0,2.0,1.0,22242901102.0,22242902.0,0.0,,,,,,,,,,,,,
222445.0,1.0,1.0,222445011.0,1.0,1.0,22244501101.0,22244501.0,0.0,,,,,,,,,,,,,
222446.0,1.0,1.0,222446011.0,1.0,1.0,22244601101.0,22244601.0,0.0,,,,,,,,,,,,,
222446.0,1.0,1.0,222446011.0,2.0,1.0,22244601102.0,22244602.0,0.0,,,,,,,,,,,,,
222448.0,1.0,1.0,222448011.0,1.0,1.0,22244801101.0,22244801.0,21.0,,,,2021.0,2.0,1.0,,,,,,,
222448.0,1.0,1.0,222448011.0,2.0,1.0,22244801102.0,22244802.0,0.0,,,,,,,,,,,,,
222450.0,1.0,1.0,222450011.0,1.0,1.0,22245001101.0,22245001.0,0.0,,,,,,,,,,,,,
222450.0,1.0,1.0,222450011.0,2.0,1.0,22245001102.0,22245002.0,0.0,,,,,,,,,,,,,
222454.0,1.0,1.0,222454011.0,1.0,1.0,22245401101.0,22245401.0,0.0,,,,,,,,,,,,,
222454.0,1.0,1.0,222454011.0,2.0,1.0,22245401102.0,22245402.0,0.0,,,,,,,,,,,,,
222456.0,1.0,1.0,222456011.0,1.0,1.0,22245601101.0,22245601.0,0.0,,,,,,,,,,,,,
222475.0,1.0,1.0,222475011.0,1.0,1.0,22247501101.0,22247501.0,0.0,,,,,,,,,,,,,
222475.0,1.0,1.0,222475011.0,2.0,1.0,22247501102.0,22247502.0,0.0,,,,,,,,,,,,,
222480.0,1.0,1.0,222480011.0,1.0,1.0,22248001101.0,22248001.0,0.0,,,,,,,,,,,,,
222480.0,1.0,1.0,222480011.0,2.0,1.0,22248001102.0,22248002.0,0.0,,,,,,,,,,,,,
222481.0,1.0,1.0,222481011.0,1.0,1.0,22248101101.0,22248101.0,0.0,,,,,,,,,,,,,
222481.0,1.0,1.0,222481011.0,2.0,1.0,22248101102.0,22248102.0,0.0,,,,,,,,,,,,,
222481.0,1.0,1.0,222481011.0,3.0,1.0,22248101103.0,22248103.0,0.0,,,,,,,,,,,,,
